location_key,city,state_abbreviation,state_fips,zip_code,ruca_code,ruca_description,country
19055,Hamlin,PA,42,18427,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19056,New Market,VA,51,22844,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19057,Belleville,IL,17,62269,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19058,Glasgow,VA,51,24555,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19059,Miami,FL,12,33055,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19060,Carlstadt,NJ,34,07072,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19061,Akron,PA,42,17501,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19062,White Sulphur Springs,MT,30,59645,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19063,Grand Jct,CO,08,81505,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19064,Mendon,OH,39,45862,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19065,Ceiba,PR,72,00735,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19066,Hackensack,ME,23,56452,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19067,Monticello,UT,49,84535,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19068,Box Elder,MT,30,59521,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19069,Birmigham,AL,01,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19070,Whispering Pines,NC,37,28327,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
19071,Guayama,PR,72,00785,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19072,Morovis,PR,72,00687,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19073,Nassawadox,VA,51,23310,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19074,Stanton,DE,10,19804,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19075,Eastlake,OH,39,44095,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19076,Carrollton,TX,48,75042,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19077,Bishopville,SC,45,29010,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
19078,Mound City,MO,29,64470,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19079,Hackettstown,NJ,34,07849,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19080,O'fallon,MO,29,63366,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19081,Jesup,IA,19,50648,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19082,North Weymouth,MA,25,02191,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19083,Redlands,CA,06,92354,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19084,Hughestown,PA,42,18640,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19085,Neward,NJ,34,07112,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19086,Mendon,MA,25,01756,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19087,Woodland,WA,53,98674,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
19088,West Jefferson,OH,39,43162,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19089,Kimberton,PA,42,19442,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19090,Alderson,WV,54,24910,8.0,"Small town high commuting: primary flow 30% or more to a urban cluster of 2,500 to 9,999",US
19091,Casa Grande,AZ,04,85194,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19092,Mc Clellanville,SC,45,29458,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19093,Sumrall,MS,28,39482,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19094,Ocean Ridge,FL,12,33435,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19095,Middletown,IN,18,47356,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19096,Crosbyton,TX,48,79322,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19097,Harmony,MN,27,55939,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19098,Fayetteville,AR,05,72702,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19099,Detoit,MI,26,48202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19100,Allentown,PA,42,18013,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19101,Monee,IL,17,60449,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19102,Weatherford,TX,48,76085,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19103,Merriam,KS,20,66202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19104,Helena,MT,30,59604,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
19105,Wanblee,SD,46,57577,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19106,Channelview,TX,48,77530,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19107,Waynesburg,OH,39,44688,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19108,Harrington,WA,53,99134,10.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
19109,Bally,PA,42,19503,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19110,Newark Valley,NY,36,13811,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19111,Pelahatchie,MS,28,39145,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19112,Altamont,TN,47,37301,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
19113,Kennard,NE,31,68034,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19114,Lagrange Park,IL,17,60526,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19115,Alpine,UT,49,84004,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19116,Port Ludlow,WA,53,98365,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19117,Selby,SD,46,57472,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19118,Kerhonkson,NY,36,12446,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19119,Las Animas,CO,08,81054,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
19120,Mount Holly Springs,PA,42,17065,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19121,Lawrenceville,VA,51,23868,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
19122,Pomona,CA,06,91776,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19123,Dana Point,CA,06,92624,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US
19124,Peotone,IL,17,60468,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19125,Boston,MA,25,02211,,,US
19126,Fort Eustis,VA,51,23604,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19127,Truckee,CA,06,96162,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19128,Dayton,OH,39,45427,,,US
19129,Jackson Heights,NY,36,11370,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19130,North Randall,OH,39,44128,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19131,Cullowhee,NC,37,28723,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
19132,Myrtle Beach,SC,45,29575,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19133,Van Buren,MO,29,63965,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19134,Baltimore,MD,24,21203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19135,Godley,TX,48,76044,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19136,Blandon,PA,42,19510,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19137,Fort Pierce,FL,12,34952,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19138,Salida,CO,08,81291,,,US
19139,Green Valley,AZ,04,85622,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19140,Cascade,IA,19,52033,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19141,Dundee,FL,12,33838,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19142,Boise,ID,16,83725,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19143,Commerce,MI,26,48382,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19144,Mansura,LA,22,71350,8.0,"Small town high commuting: primary flow 30% or more to a urban cluster of 2,500 to 9,999",US
19145,Manson,WA,53,98816,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
19146,Fpo,ZZ,9E,96362,,,JP
19147,Wilton,NH,33,03086,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19148,Spring Grove,VA,51,23881,3.0,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",US
19149,Browns Mill,NJ,34,08015,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
19150,Williams Bay,WI,55,53191,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
19151,Remsenburg,NY,36,11960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19152,North Salt Lake,UT,49,84054,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19153,St. Louis,MO,29,63118,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19154,Troy,ID,16,83871,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
19155,Waxahachie,TX,48,75167,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19156,Lonsdale,MN,27,55046,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19157,Isle Of Palms,SC,45,29451,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19158,Buffalo,NY,36,14208,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19159,Cortland,NY,36,13405,,,US
19160,Centreville,MS,28,39631,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19161,East Thetford,VT,50,05043,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
19162,West Dover,VT,50,05356,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19163,Blasdell,NY,36,14219,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19164,Weeki Wachee,FL,12,34614,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US
19165,Phoenix,AZ,04,85043,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19166,Kansas City,KS,20,66223,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19167,Canon Afb,NM,35,88130,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
19168,Coventry,CT,09,06238,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
19169,Awendaw,SC,45,29429,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19170,Turtle Lake,ND,38,58575,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
19171,Jamaica Estates,NY,36,11432,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19172,Greenwood,WV,54,26415,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
19173,Lochgelly,WV,54,25866,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
19174,Livermore Falls,ME,23,04254,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
19175,Moundville,AL,01,35474,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
